PROLIFIC_PID,AwarenessType,Question,Answer,awarenext.corr,QuizAccuracy,awarenext.keys,awarenext.rt,Awareness.thisRepN,Awareness.thisTrialN,Awareness.thisN,Awareness.thisIndex,Awareness.ran,GuessResp.keys,GuessResp.rt,Option1,Option2,Option3,Stim1,Stim2,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awarenessyn,S1Awareness,S1TransferAwareness
60a97537bf4b23dbaba42403,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.7879,fair,Don't Know,calm,Tim,fair,1,NA,NA,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,11.9084,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,l,5.644,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,8.5713,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,3.6034,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
60a97537bf4b23dbaba42403,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,7.5392,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
60a97537bf4b23dbaba42403,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,1.1896,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
60a97537bf4b23dbaba42403,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,3.143,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,2.4675,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
60a97537bf4b23dbaba42403,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,2.3685,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
60a97537bf4b23dbaba42403,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,d,2.0696,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
60a97537bf4b23dbaba42403,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,5.8413,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
60a97537bf4b23dbaba42403,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,3.121,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
60a97537bf4b23dbaba42403,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,0,NA,l,7.7661,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,0
60a97537bf4b23dbaba42403,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,d,3.8851,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
6066d08253019ea549b1dd37,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,7.2302,Don't Know,calm,bold,Ron,calm,1,NA,NA,NA,NA,NA
6066d08253019ea549b1dd37,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,1.5888,Don't Know,bold,neat,Max,neat,0,NA,NA,NA,NA,NA
6066d08253019ea549b1dd37,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2.1564,fair,bold,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
6066d08253019ea549b1dd37,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1.1436,Don't Know,calm,fair,Tim,fair,1,NA,NA,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,8.1976,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,2.4765,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,4.6431,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,3.2243,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
6066d08253019ea549b1dd37,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,4.9707,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
6066d08253019ea549b1dd37,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,1.1161,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
6066d08253019ea549b1dd37,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,3.8927,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,5.8672,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
6066d08253019ea549b1dd37,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.7775,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
6066d08253019ea549b1dd37,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,1.3942,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
6066d08253019ea549b1dd37,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.7467,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
6066d08253019ea549b1dd37,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,1,NA,l,0.9022,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,1,NA,NA,NA,NA
6066d08253019ea549b1dd37,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,5.1219,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
6066d08253019ea549b1dd37,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,3.4118,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
616fe12dc33a81b79f5d958a,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,14.9266,fair,Don't Know,neat,Max,neat,0,NA,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,5.3616,Don't Know,fair,neat,Tim,fair,0,NA,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,5.095,fair,bold,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2.626,Don't Know,fair,calm,Ron,calm,1,NA,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,n,8.2627,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,3.7266,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,5.1772,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.0039,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,n,4.0198,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
616fe12dc33a81b79f5d958a,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,2.2848,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
616fe12dc33a81b79f5d958a,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,4.297,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,1.3405,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,3.9517,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
616fe12dc33a81b79f5d958a,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.9364,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
616fe12dc33a81b79f5d958a,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,4.5367,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
616fe12dc33a81b79f5d958a,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,1.5767,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
616fe12dc33a81b79f5d958a,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,4.916,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
616fe12dc33a81b79f5d958a,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,2.7031,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
5f25e860dd98342ce97e7403,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,7.1613,bold,Don't Know,fair,Tim,fair,0,NA,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S-S Cued Recall,What word should have appeared?,3,1,NA,NA,NA,NA,NA,NA,NA,NA,3,7.4445,Don't Know,fair,neat,Max,neat,1,NA,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.689,calm,bold,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S-S Cued Recall,What word should have appeared?,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.6777,bold,calm,Don't Know,Jack,bold,1,NA,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,5.8164,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,l,1.0939,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,3.9957,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.4422,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,1.8604,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
5f25e860dd98342ce97e7403,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,1,NA,d,0.875,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,1,NA
5f25e860dd98342ce97e7403,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,3.6418,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,1,NA,d,0.9098,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,1,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,n,2.9986,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
5f25e860dd98342ce97e7403,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,n,1.1712,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
5f25e860dd98342ce97e7403,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,n,1.8769,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
5f25e860dd98342ce97e7403,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,2.1166,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
5f25e860dd98342ce97e7403,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,4.6288,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
5f25e860dd98342ce97e7403,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,d,1.5892,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
56a8bb427f2472000b9522f6,S-S Cued Recall,What word should have appeared?,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,10.4706,bold,fair,Don't Know,Jack,bold,0,NA,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S-S Cued Recall,What word should have appeared?,2,0,NA,NA,NA,NA,NA,NA,NA,NA,3,5.04,bold,neat,Don't Know,Max,neat,0,NA,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S-S Cued Recall,What word should have appeared?,3,0,NA,NA,NA,NA,NA,NA,NA,NA,2,6.333,fair,Don't Know,calm,Ron,calm,0,NA,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4.0706,Don't Know,fair,neat,Tim,fair,1,NA,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,1,NA,j,10.6845,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,1,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,1,NA,d,2.2098,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,1,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,1,NA,j,5.8634,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,1,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,1.1204,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,1,NA,j,7.8402,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,1,NA,NA
56a8bb427f2472000b9522f6,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,l,1.2572,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
56a8bb427f2472000b9522f6,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,1,NA,j,3.0326,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,1,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,l,0.5408,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,1,NA,j,2.7143,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,1,NA,NA
56a8bb427f2472000b9522f6,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,1,NA,l,0.308,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,1,NA
56a8bb427f2472000b9522f6,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,1,NA,j,2.2788,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,1,NA,NA,NA
56a8bb427f2472000b9522f6,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,d,2.3283,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
56a8bb427f2472000b9522f6,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,5.2681,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
56a8bb427f2472000b9522f6,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,0,NA,d,2.0129,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,0
6085a4cc5f5f9ba1a3bfd785,S-S Cued Recall,What word should have appeared?,1,0,NA,NA,NA,NA,NA,NA,NA,NA,2,4.635,bold,fair,Don't Know,Jack,bold,0,NA,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,5.2835,bold,fair,Don't Know,Tim,fair,1,NA,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1.3214,fair,calm,Don't Know,Ron,calm,1,NA,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S-S Cued Recall,What word should have appeared?,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3.3154,Don't Know,neat,calm,Max,neat,1,NA,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency-yn,Do you think `bold` mostly appeared in a particular colour?,j,0,NA,k,6.3063,0,0,0,0,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,0,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency,Which colour almost always occurred with the word `bold`?,d,0,NA,k,6.0159,0,1,1,1,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,0,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency-yn,Do you think `fair` mostly appeared in a particular colour?,j,0,NA,k,3.2565,0,2,2,2,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Tim,fair,NA,NA,0,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency,Which colour almost always occurred with the word `fair`?,l,1,NA,l,5.4797,0,3,3,3,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,1,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S1-R Contingency-yn,Do you think `Jack` mostly appeared in a particular colour?,j,0,NA,k,3.5635,0,4,4,4,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Jack,bold,NA,NA,NA,0,NA,NA
6085a4cc5f5f9ba1a3bfd785,S1-R Contingency,Which colour almost always occurred with the word `Jack`?,d,0,NA,k,3.0454,0,5,5,5,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Jack,bold,NA,NA,NA,NA,0,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency-yn,Do you think `neat` mostly appeared in a particular colour?,j,0,NA,k,2.9773,0,6,6,6,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Max,neat,NA,NA,0,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency,Which colour almost always occurred with the word `neat`?,d,0,NA,k,2.6505,0,7,7,7,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,0,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S1-R Contingency-yn,Do you think `Ron` mostly appeared in a particular colour?,j,0,NA,k,3.6802,0,8,8,8,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,NA,0,NA,NA
6085a4cc5f5f9ba1a3bfd785,S1-R Contingency,Which colour almost always occurred with the word `Ron`?,l,0,NA,k,2.8641,0,9,9,9,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,NA,NA,NA,0,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency-yn,Do you think `calm` mostly appeared in a particular colour?,j,0,NA,k,2.4272,0,10,10,10,1,NA,NA,Press `j` if yes,Press `n` if no,Press `k` if you do not know,Ron,calm,NA,NA,0,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S2-R Contingency,Which colour almost always occurred with the word `calm`?,l,0,NA,k,2.4628,0,11,11,11,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Ron,calm,NA,0,NA,NA,NA,NA
6085a4cc5f5f9ba1a3bfd785,S1-R Transfer Awareness,Which colour do you think `Max` should have appeared in?,d,1,NA,d,4.8528,0,12,12,12,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Max,neat,NA,NA,NA,NA,NA,1
6085a4cc5f5f9ba1a3bfd785,S1-R Transfer Awareness,Which colour do you think `Tim` should have appeared in?,l,1,NA,l,2.4456,0,13,13,13,1,NA,NA,"""D"" for blue","""L"" for yellow",Press 'k' if you do not know,Tim,fair,NA,NA,NA,NA,NA,1
